id;name;geoid;geoname;value;datetime
542;Generación prevista Solar fotovoltaica;;;2895.8;2017-01-08T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2650.4;2017-01-08T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2143.2;2017-01-08T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1352.9;2017-01-08T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;485.8;2017-01-08T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;52.4;2017-01-08T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-08T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;82.1;2017-01-09T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;596;2017-01-09T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1411.3;2017-01-09T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2072.2;2017-01-09T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2557.9;2017-01-09T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2860.4;2017-01-09T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2656.1;2017-01-09T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2165.5;2017-01-09T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1424.7;2017-01-09T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;524.9;2017-01-09T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;68.5;2017-01-09T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-09T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;41.9;2017-01-10T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;308.1;2017-01-10T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;700.8;2017-01-10T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1058.3;2017-01-10T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1218.2;2017-01-10T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1483.9;2017-01-10T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1444;2017-01-10T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1116.7;2017-01-10T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;647.5;2017-01-10T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;173;2017-01-10T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;18.4;2017-01-10T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-10T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;50.6;2017-01-11T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;432.4;2017-01-11T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;971.8;2017-01-11T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1612.4;2017-01-11T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1926.2;2017-01-11T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2094.9;2017-01-11T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1910.7;2017-01-11T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1551.9;2017-01-11T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1031.1;2017-01-11T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;448.1;2017-01-11T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;93;2017-01-11T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-11T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;80.6;2017-01-12T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;593.8;2017-01-12T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1307.6;2017-01-12T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2017.6;2017-01-12T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2457;2017-01-12T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2504.1;2017-01-12T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2252.2;2017-01-12T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1728.8;2017-01-12T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1034.6;2017-01-12T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;376.7;2017-01-12T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;55.4;2017-01-12T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-12T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;71.5;2017-01-13T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;556.2;2017-01-13T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1259.2;2017-01-13T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1865.4;2017-01-13T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2297.4;2017-01-13T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2457.1;2017-01-13T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2255.5;2017-01-13T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1819.5;2017-01-13T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1212.7;2017-01-13T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;510;2017-01-13T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;88.8;2017-01-13T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-13T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T02:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T03:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T04:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T05:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T06:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T07:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;88.3;2017-01-14T08:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;727.7;2017-01-14T09:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1683.7;2017-01-14T10:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2421.7;2017-01-14T11:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2838.8;2017-01-14T12:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2828;2017-01-14T13:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2501.8;2017-01-14T14:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;2005.3;2017-01-14T15:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;1399.3;2017-01-14T16:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;496.9;2017-01-14T17:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;70.6;2017-01-14T18:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T19:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T20:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T21:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T22:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-14T23:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-15T00:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-15T01:00:00+01:00
542;Generación prevista Solar fotovoltaica;;;0;2017-01-15T02:00:00+01:00
